TransactionID,Date,ProductName,Category,Region,SalesChannel,Quantity,UnitPrice,TotalAmount,PaymentMode,CustomerID
14283,2024-11-12,Curtains,Home Decor,North,Offline,1,4164.12,4164.12,Credit Card,7499
14284,2025-04-23,Smartphone,Electronics,East,Offline,2,5376.14,10752.28,Net Banking,8526
14285,2024-09-01,Painting,Home Decor,North,Online,3,7280.8,21842.4,UPI,9824
14286,2024-12-28,Vase,Home Decor,North,Offline,8,4252.67,34021.36,Net Banking,2121
14287,2025-06-15,Camera,Electronics,North,Online,3,7451.57,22354.71,Cash,7023
14288,2024-11-27,Lipstick,Beauty,East,Offline,2,9836.85,19673.7,Net Banking,3875
14289,2024-08-18,Smartphone,Electronics,East,Online,8,639.5,5116,Net Banking,1422
14290,2024-08-31,Cricket Bat,Sports,East,Online,1,3649.3,3649.3,Cash,7910
14291,2025-02-12,Headphones,Electronics,South,Offline,3,7866.33,23598.99,Net Banking,5803
14292,2025-07-15,T-Shirt,Clothing,South,Offline,5,5159.37,25796.85,Credit Card,3473
14293,2024-07-22,Face Wash,Beauty,South,Offline,5,9928.81,49644.05,UPI,2006
14294,2025-07-18,Yoga Mat,Sports,North,Online,10,7367.34,73673.4,Cash,8036
14295,2025-05-27,T-Shirt,Clothing,West,Offline,4,8514.8,34059.2,Net Banking,9405
14296,2025-05-14,Headphones,Electronics,East,Online,8,6753.15,54025.2,Net Banking,3415
14297,2024-11-06,Yoga Mat,Sports,East,Offline,3,5991.74,17975.22,Cash,7015
14298,2024-09-07,Headphones,Electronics,West,Online,8,4081.5,32652,UPI,4706
14299,2024-11-16,Yoga Mat,Sports,North,Online,1,983.53,983.53,UPI,2175
14300,2025-06-11,Sugar,Groceries,North,Offline,2,2687.07,5374.14,Cash,6603
14301,2024-09-25,Wheat,Groceries,South,Online,8,2192.32,17538.56,Cash,3323
14302,2025-06-15,Shampoo,Beauty,South,Offline,5,1305.89,6529.45,UPI,7956
14303,2025-02-09,Sweater,Clothing,West,Online,10,7332.09,73320.9,UPI,6391
14304,2024-08-28,Jacket,Clothing,South,Online,6,7104.06,42624.36,UPI,9695
14305,2025-03-31,Perfume,Beauty,East,Offline,3,3915.91,11747.73,Credit Card,1626
14306,2025-06-24,Camera,Electronics,North,Online,7,2154.1,15078.7,Cash,5225
14307,2024-07-24,Football,Sports,South,Online,1,4299.75,4299.75,UPI,2397
14308,2025-01-20,Cricket Bat,Sports,South,Online,10,1026.65,10266.5,Net Banking,2739
14309,2025-01-22,Rice,Groceries,South,Online,6,559.93,3359.58,Cash,6379
14310,2025-05-31,Lipstick,Beauty,West,Offline,6,9164.93,54989.58,Net Banking,4896
14311,2025-02-27,Laptop,Electronics,North,Offline,8,141.49,1131.92,Net Banking,2961
14312,2024-07-25,Jeans,Clothing,North,Online,5,5766.92,28834.6,Cash,9465
14313,2025-03-01,Tennis Racket,Sports,North,Online,1,7326.56,7326.56,Credit Card,3800
14314,2025-05-26,Curtains,Home Decor,South,Online,5,5473.47,27367.35,Net Banking,5917
14315,2024-08-17,Vase,Home Decor,South,Online,6,7810.5,46863,UPI,9257
14316,2025-06-08,Laptop,Electronics,East,Online,3,9248.34,27745.02,UPI,3985
14317,2025-03-08,Wheat,Groceries,West,Offline,9,4978.79,44809.11,Credit Card,6875
14318,2025-02-27,Sugar,Groceries,West,Offline,3,1747.29,5241.87,UPI,5510
14319,2024-07-24,Painting,Home Decor,West,Offline,8,9098.9,72791.2,UPI,2664
14320,2024-10-06,Headphones,Electronics,East,Online,4,5268.55,21074.2,Cash,6242
14321,2024-07-18,Lipstick,Beauty,East,Online,6,1221.79,7330.74,Net Banking,7505
14322,2025-04-06,Yoga Mat,Sports,North,Offline,8,6880.83,55046.64,Credit Card,9210
14323,2024-10-23,Laptop,Electronics,East,Online,4,2820.98,11283.92,UPI,1992
14324,2025-05-23,T-Shirt,Clothing,East,Online,9,9768.2,87913.8,Credit Card,1391
14325,2025-03-05,Vase,Home Decor,South,Offline,9,9788.94,88100.46,Credit Card,9699
14326,2024-11-03,Wheat,Groceries,East,Offline,6,3058.45,18350.7,Cash,3664
14327,2024-08-13,Lamp,Home Decor,West,Offline,4,2217.88,8871.52,Cash,3805
14328,2025-05-18,Shampoo,Beauty,North,Offline,10,4649.86,46498.6,Cash,5956
14329,2024-11-10,Vase,Home Decor,South,Offline,10,7912.16,79121.6,Net Banking,7173
14330,2024-12-06,Cricket Bat,Sports,North,Offline,3,846.43,2539.29,Net Banking,3264
14331,2025-04-24,T-Shirt,Clothing,North,Offline,8,2013.18,16105.44,Cash,1149
14332,2024-09-06,Football,Sports,South,Online,7,2904.21,20329.47,UPI,6897
14333,2025-03-06,Smartphone,Electronics,North,Offline,7,6508.54,45559.78,Cash,7899
14334,2025-07-08,Curtains,Home Decor,East,Online,2,1602.96,3205.92,Cash,3821
14335,2025-01-01,T-Shirt,Clothing,West,Offline,4,9711.03,38844.12,Credit Card,4783
14336,2024-10-30,Curtains,Home Decor,South,Offline,10,3341.5,33415,UPI,9204
14337,2025-05-11,Shampoo,Beauty,North,Offline,6,1047.79,6286.74,Net Banking,8414
14338,2024-07-31,Lamp,Home Decor,East,Offline,5,8757.69,43788.45,Credit Card,9842
14339,2025-06-09,Lipstick,Beauty,East,Offline,10,8547.89,85478.9,UPI,5704
14340,2024-12-12,Cricket Bat,Sports,East,Online,6,5897.88,35387.28,Credit Card,1274
14341,2024-10-18,Sugar,Groceries,South,Offline,9,9543.69,85893.21,UPI,5323
14342,2025-01-17,Wheat,Groceries,West,Offline,8,4227.1,33816.8,Net Banking,5290
14343,2025-04-04,T-Shirt,Clothing,South,Offline,1,2586.68,2586.68,UPI,4730
14344,2025-06-08,Sweater,Clothing,North,Online,7,5866.62,41066.34,UPI,9534
14345,2024-10-19,Painting,Home Decor,South,Online,7,146.14,1022.98,UPI,9866
14346,2025-05-23,Headphones,Electronics,North,Online,8,9334.09,74672.72,Net Banking,1605
14347,2024-08-29,Wheat,Groceries,East,Offline,5,5806.37,29031.85,UPI,2479
14348,2025-01-27,Rice,Groceries,North,Offline,7,9547.27,66830.89,Net Banking,5473
14349,2025-05-12,Jacket,Clothing,East,Offline,4,6899.82,27599.28,Cash,4736
14350,2025-01-01,Jacket,Clothing,South,Offline,8,1047.99,8383.92,Net Banking,7123
14351,2024-08-10,Camera,Electronics,West,Online,2,3806.19,7612.38,Cash,1158
14352,2024-11-07,Sugar,Groceries,East,Online,4,5193.69,20774.76,UPI,5655
14353,2024-09-24,Curtains,Home Decor,North,Online,3,1749.7,5249.1,Credit Card,8836
14354,2024-10-17,Perfume,Beauty,West,Online,2,1035.27,2070.54,UPI,5468
14355,2024-08-10,Sweater,Clothing,North,Online,2,9884.85,19769.7,Credit Card,4337
14356,2024-08-19,Headphones,Electronics,North,Online,4,4008.16,16032.64,Cash,5755
14357,2025-07-04,Tennis Racket,Sports,West,Offline,1,8797.89,8797.89,Credit Card,8417
14358,2025-05-02,Jacket,Clothing,South,Offline,1,9737.1,9737.1,Credit Card,3981
14359,2025-03-30,Lipstick,Beauty,West,Offline,8,6278.49,50227.92,UPI,6774
14360,2024-11-09,Smartphone,Electronics,East,Offline,10,3514.99,35149.9,Credit Card,9835
14361,2025-01-07,Lamp,Home Decor,East,Offline,10,6802.24,68022.4,UPI,4811
14362,2024-11-08,Sugar,Groceries,East,Online,3,6547.86,19643.58,Credit Card,3256
14363,2025-01-07,Headphones,Electronics,South,Online,2,4161.43,8322.86,UPI,3979
14364,2024-12-03,Rice,Groceries,North,Offline,7,1212.53,8487.71,Net Banking,6264
14365,2025-02-26,Face Wash,Beauty,South,Online,7,8161.1,57127.7,UPI,5257
14366,2025-01-24,Headphones,Electronics,West,Offline,6,2093.91,12563.46,UPI,6158
14367,2025-06-09,Face Wash,Beauty,East,Offline,5,6077.63,30388.15,Credit Card,8884
14368,2024-09-24,Lamp,Home Decor,North,Offline,5,4551.62,22758.1,UPI,3475
14369,2025-01-04,Wheat,Groceries,East,Offline,7,8868.87,62082.09,Credit Card,6432
14370,2025-01-29,Football,Sports,West,Online,3,5534.71,16604.13,Credit Card,2406
14371,2025-04-15,Lamp,Home Decor,West,Online,6,6786.97,40721.82,Credit Card,5858
14372,2024-12-23,Headphones,Electronics,South,Online,2,3175.37,6350.74,Net Banking,2770
14373,2024-07-28,Shampoo,Beauty,South,Offline,6,8611.37,51668.22,UPI,7255
14374,2024-11-22,Shampoo,Beauty,West,Online,3,9046.63,27139.89,Credit Card,4027
14375,2025-06-02,Jacket,Clothing,West,Offline,7,5811.99,40683.93,Cash,4008
14376,2024-07-19,Sugar,Groceries,North,Online,6,6205.95,37235.7,Net Banking,9310
14377,2024-09-24,Lipstick,Beauty,South,Offline,5,9538.32,47691.6,UPI,7102
14378,2025-04-15,Perfume,Beauty,South,Online,6,8175.05,49050.3,UPI,5101
14379,2024-07-21,Shampoo,Beauty,North,Online,1,3571.6,3571.6,UPI,9487
14380,2024-08-26,Smartphone,Electronics,North,Online,2,6796.63,13593.26,Credit Card,1915
14381,2024-12-04,Camera,Electronics,South,Online,8,9902.08,79216.64,Credit Card,4134
14382,2024-11-14,Headphones,Electronics,North,Online,6,7965.11,47790.66,Credit Card,4680
14383,2024-12-10,Cricket Bat,Sports,South,Offline,4,6562.25,26249,Cash,4194
14384,2025-01-22,Camera,Electronics,North,Online,2,1122.65,2245.3,Credit Card,7628
14385,2024-10-22,Wheat,Groceries,East,Online,4,536.58,2146.32,Credit Card,3685
14386,2025-06-18,Jacket,Clothing,North,Online,4,4893.43,19573.72,UPI,7497
14387,2024-10-30,Rice,Groceries,North,Offline,1,6646.99,6646.99,Credit Card,3249
14388,2025-03-20,Sweater,Clothing,North,Offline,6,3438.34,20630.04,Credit Card,1338
14389,2025-05-07,Headphones,Electronics,South,Online,4,2017.02,8068.08,Credit Card,9238
14390,2024-08-10,Vase,Home Decor,East,Offline,4,2676.62,10706.48,Cash,7195
14391,2024-09-06,Lamp,Home Decor,East,Offline,4,7036.13,28144.52,UPI,7660
14392,2024-12-07,Smartphone,Electronics,East,Offline,4,4546.94,18187.76,UPI,9699
14393,2024-12-11,Vase,Home Decor,South,Offline,5,8203.63,41018.15,Net Banking,2120
14394,2025-02-21,Laptop,Electronics,West,Offline,3,7567.55,22702.65,Cash,6346
14395,2024-10-11,Jeans,Clothing,North,Offline,8,371.84,2974.72,Net Banking,3346
14396,2024-12-01,Lamp,Home Decor,North,Online,2,2200.26,4400.52,Net Banking,5406
14397,2024-11-13,Curtains,Home Decor,South,Offline,1,2251.65,2251.65,UPI,5050
14398,2024-10-23,Vase,Home Decor,East,Online,2,5944.6,11889.2,Net Banking,8545
14399,2025-01-19,Sweater,Clothing,West,Offline,8,3582.35,28658.8,UPI,4491
14400,2025-07-01,Headphones,Electronics,North,Offline,1,2769.37,2769.37,Cash,7856
14401,2024-09-13,Football,Sports,North,Offline,10,8081.8,80818,Cash,4275
14402,2025-03-11,Lipstick,Beauty,South,Offline,5,7311.29,36556.45,Credit Card,2314
14403,2024-10-19,Cricket Bat,Sports,South,Offline,10,3984.33,39843.3,Credit Card,6837
14404,2024-11-06,Smartphone,Electronics,South,Online,1,1009.92,1009.92,Net Banking,5512
14405,2025-04-20,Oil,Groceries,North,Offline,6,3593.62,21561.72,Credit Card,5490
14406,2025-05-06,Camera,Electronics,East,Online,9,8021.81,72196.29,Net Banking,8193
14407,2024-07-20,Jeans,Clothing,South,Offline,7,8651.52,60560.64,Credit Card,1486
14408,2025-03-30,Yoga Mat,Sports,East,Offline,8,7472.55,59780.4,Credit Card,2201
14409,2025-05-27,Rice,Groceries,North,Online,5,2696.38,13481.9,UPI,3845
14410,2024-12-18,Lamp,Home Decor,North,Online,8,2472.63,19781.04,Net Banking,7771
14411,2025-04-10,Headphones,Electronics,North,Online,2,6278.32,12556.64,Cash,9248
14412,2024-10-27,Shampoo,Beauty,North,Offline,1,433.02,433.02,Net Banking,5850
14413,2025-06-16,Rice,Groceries,West,Online,4,3186.53,12746.12,Credit Card,7998
14414,2024-11-26,Tennis Racket,Sports,East,Offline,2,3771.27,7542.54,Cash,9314
14415,2024-12-04,Yoga Mat,Sports,South,Online,2,2017.45,4034.9,Net Banking,4684
14416,2025-04-07,Vase,Home Decor,East,Offline,8,7569.62,60556.96,Cash,1260
14417,2024-12-25,Rice,Groceries,North,Offline,5,3087.33,15436.65,UPI,4584
14418,2024-10-11,Yoga Mat,Sports,East,Online,3,9463.55,28390.65,Net Banking,6356
14419,2024-07-21,Face Wash,Beauty,South,Online,3,7254.8,21764.4,Cash,5762
14420,2025-07-05,Oil,Groceries,South,Online,1,4203.58,4203.58,UPI,9719
14421,2025-02-17,Tennis Racket,Sports,North,Online,5,9089.76,45448.8,Cash,1937
14422,2024-08-15,Lamp,Home Decor,East,Online,4,3914.45,15657.8,Credit Card,4863
14423,2024-08-06,Jeans,Clothing,East,Offline,5,8330.11,41650.55,Cash,5447
14424,2024-12-09,Tennis Racket,Sports,West,Offline,5,4937.77,24688.85,Credit Card,5522
14425,2025-03-29,Face Wash,Beauty,North,Online,7,7433.17,52032.19,Cash,4817
14426,2025-06-04,Tennis Racket,Sports,West,Online,10,3894.86,38948.6,Credit Card,1933
14427,2024-11-25,Sweater,Clothing,East,Online,5,6073.05,30365.25,Net Banking,4143
14428,2025-04-29,Face Wash,Beauty,South,Offline,8,6639.25,53114,UPI,3124
14429,2025-06-02,Laptop,Electronics,North,Offline,10,3430.29,34302.9,Cash,9517
14430,2025-04-19,Curtains,Home Decor,South,Online,4,1537.05,6148.2,UPI,1957
14431,2024-10-08,Cricket Bat,Sports,East,Online,8,1651.57,13212.56,Net Banking,3735
14432,2024-10-22,Lamp,Home Decor,West,Offline,9,5307.87,47770.83,Net Banking,5688
14433,2025-04-01,Camera,Electronics,West,Online,5,569.8,2849,Cash,1757
14434,2025-01-08,Curtains,Home Decor,East,Online,3,7169.55,21508.65,Credit Card,3569
14435,2024-11-03,Vase,Home Decor,East,Offline,5,2898.47,14492.35,Cash,2781
14436,2024-10-07,Smartphone,Electronics,South,Online,9,938.18,8443.62,Cash,1118
14437,2024-12-10,Football,Sports,North,Online,9,692.59,6233.31,Cash,6659
14438,2025-03-17,Painting,Home Decor,South,Online,5,8257.77,41288.85,Credit Card,6950
14439,2024-08-12,Jacket,Clothing,North,Online,9,2902.39,26121.51,Net Banking,2705
14440,2025-07-07,Shampoo,Beauty,West,Offline,6,6355.34,38132.04,UPI,6543
14441,2025-04-01,Sweater,Clothing,West,Offline,3,6440.72,19322.16,Net Banking,2271
14442,2025-03-14,Shampoo,Beauty,East,Offline,5,6409.1,32045.5,Cash,9216
14443,2025-06-12,Sweater,Clothing,West,Online,2,5490.19,10980.38,Net Banking,5821
14444,2025-02-13,Rice,Groceries,West,Online,1,9383.83,9383.83,Net Banking,7314
14445,2025-03-02,Wheat,Groceries,South,Online,5,4698.52,23492.6,UPI,2209
14446,2025-01-07,Smartphone,Electronics,West,Online,2,1926.87,3853.74,Cash,2456
14447,2024-11-22,Football,Sports,East,Offline,5,2587.63,12938.15,Credit Card,3117
14448,2024-11-03,Lipstick,Beauty,North,Offline,7,4301.52,30110.64,Net Banking,4092
14449,2024-07-21,Vase,Home Decor,East,Offline,9,2825.45,25429.05,Net Banking,7660
14450,2024-07-21,Sugar,Groceries,South,Online,8,3563.71,28509.68,Cash,3409
14451,2024-10-13,Painting,Home Decor,South,Online,7,3297.92,23085.44,Net Banking,9266
14452,2025-04-28,Football,Sports,West,Online,9,560.25,5042.25,Cash,5946
14453,2025-05-08,Rice,Groceries,East,Offline,6,9127.98,54767.88,Credit Card,7295
14454,2025-01-08,Sweater,Clothing,East,Offline,1,5725.5,5725.5,Credit Card,5841
14455,2025-01-15,Lamp,Home Decor,West,Offline,1,2679.34,2679.34,Credit Card,4608
14456,2024-10-25,Tennis Racket,Sports,North,Online,2,1559.19,3118.38,Credit Card,2894
14457,2025-03-13,Tennis Racket,Sports,East,Offline,3,1979.62,5938.86,Cash,4283
14458,2024-11-11,Laptop,Electronics,East,Online,1,6393.83,6393.83,UPI,8448
14459,2024-11-22,Jeans,Clothing,East,Offline,1,4482.29,4482.29,Cash,5780
14460,2024-09-28,Sweater,Clothing,East,Online,9,2624.2,23617.8,Credit Card,7630
14461,2025-02-07,Jacket,Clothing,East,Offline,7,4296.47,30075.29,Credit Card,2032
14462,2025-04-24,Sweater,Clothing,West,Online,4,9193.15,36772.6,Net Banking,2001
14463,2025-02-19,Jeans,Clothing,South,Offline,5,681.59,3407.95,UPI,6858
14464,2025-06-30,Oil,Groceries,North,Offline,4,3420.98,13683.92,Credit Card,8803
14465,2024-07-19,Yoga Mat,Sports,East,Online,8,8948.74,71589.92,Credit Card,9961
14466,2024-09-16,Camera,Electronics,East,Online,8,4151.98,33215.84,Credit Card,2191
14467,2024-10-12,Sweater,Clothing,West,Offline,9,2297.88,20680.92,Cash,2135
14468,2025-03-02,Sweater,Clothing,West,Online,10,3131.39,31313.9,Net Banking,8862
14469,2025-02-06,Tennis Racket,Sports,East,Online,4,6032.85,24131.4,Credit Card,9671
14470,2025-04-01,Cricket Bat,Sports,North,Offline,7,1666.66,11666.62,Credit Card,6187
14471,2025-01-12,Face Wash,Beauty,West,Online,1,5992.93,5992.93,Cash,1567
14472,2024-07-18,Smartphone,Electronics,East,Offline,9,1081.4,9732.6,UPI,7437
14473,2024-11-10,Camera,Electronics,East,Online,3,7791.82,23375.46,Cash,9612
14474,2024-12-16,Lamp,Home Decor,West,Offline,8,5068.05,40544.4,Net Banking,3124
14475,2024-08-09,T-Shirt,Clothing,South,Offline,5,582.68,2913.4,UPI,4012
14476,2025-02-22,Smartphone,Electronics,North,Online,2,6010.14,12020.28,Cash,1994
14477,2024-08-30,Painting,Home Decor,North,Offline,5,9506.75,47533.75,Credit Card,3921
14478,2025-06-28,Jacket,Clothing,West,Offline,6,5797.19,34783.14,UPI,3244
14479,2024-08-23,Football,Sports,North,Online,4,1242.29,4969.16,UPI,3880
14480,2024-07-22,Cricket Bat,Sports,East,Offline,5,8733.47,43667.35,Net Banking,8981
14481,2025-03-09,Face Wash,Beauty,West,Offline,5,7331.76,36658.8,Cash,2430
14482,2024-11-06,Curtains,Home Decor,West,Online,5,1572.78,7863.9,Credit Card,7872
14483,2025-01-09,Laptop,Electronics,West,Online,9,4440.87,39967.83,Cash,4918
14484,2025-06-03,Camera,Electronics,West,Online,6,2636.31,15817.86,Cash,4152
14485,2024-11-22,Sugar,Groceries,North,Online,2,3643.68,7287.36,Credit Card,9381
14486,2025-01-21,Cricket Bat,Sports,North,Online,8,3250.6,26004.8,Net Banking,1522
14487,2025-01-05,Vase,Home Decor,West,Offline,8,255.7,2045.6,UPI,8537
14488,2025-07-09,Smartphone,Electronics,South,Offline,2,9370.63,18741.26,Net Banking,5578
14489,2024-10-14,Jeans,Clothing,North,Offline,10,9389.22,93892.2,UPI,8066
14490,2025-01-11,Vase,Home Decor,East,Offline,5,645.63,3228.15,UPI,5290
14491,2025-05-08,Oil,Groceries,East,Offline,4,7588.32,30353.28,UPI,9066
14492,2024-12-21,Rice,Groceries,North,Online,6,5293.92,31763.52,UPI,5141
14493,2024-08-17,T-Shirt,Clothing,North,Online,8,8570.61,68564.88,Credit Card,4233
14494,2025-02-07,Camera,Electronics,West,Online,10,2215.41,22154.1,Credit Card,4860
14495,2025-07-18,Smartphone,Electronics,South,Offline,9,6399.69,57597.21,UPI,8160
14496,2024-08-21,Vase,Home Decor,North,Online,9,7959.61,71636.49,Net Banking,7575
14497,2024-08-17,Painting,Home Decor,South,Offline,7,9258.8,64811.6,Credit Card,3987
14498,2024-12-10,Lipstick,Beauty,West,Online,8,1908.44,15267.52,Cash,1458
14499,2025-06-26,Face Wash,Beauty,West,Offline,8,327.74,2621.92,Cash,6788
14500,2024-12-19,Oil,Groceries,North,Offline,8,6202.59,49620.72,Credit Card,2678
14501,2025-03-12,Headphones,Electronics,West,Online,7,335.79,2350.53,Cash,3083
14502,2024-11-28,Headphones,Electronics,South,Offline,10,7878.56,78785.6,Cash,6594
14503,2024-07-21,Sugar,Groceries,North,Offline,2,2751.39,5502.78,Net Banking,1269
14504,2025-05-16,Rice,Groceries,North,Offline,9,4692.09,42228.81,Credit Card,5095
14505,2024-11-20,Cricket Bat,Sports,South,Offline,1,2287.72,2287.72,Credit Card,2998
14506,2024-09-07,Face Wash,Beauty,South,Offline,5,5536.01,27680.05,UPI,6900
14507,2025-04-04,Rice,Groceries,East,Online,8,8836.08,70688.64,Credit Card,1087
14508,2024-09-16,Sweater,Clothing,West,Online,9,2015.59,18140.31,UPI,2330
14509,2024-09-15,Cricket Bat,Sports,East,Offline,8,6736.18,53889.44,UPI,6691
14510,2024-12-23,Rice,Groceries,South,Offline,1,4790.18,4790.18,UPI,2763
14511,2025-04-18,Lamp,Home Decor,East,Online,3,3344.84,10034.52,Cash,6879
14512,2025-02-07,Perfume,Beauty,East,Online,9,8569.49,77125.41,Credit Card,7076
14513,2025-03-12,Sugar,Groceries,East,Offline,4,4274.4,17097.6,Cash,4497
14514,2025-01-05,Laptop,Electronics,North,Offline,9,9982.38,89841.42,Net Banking,1464
14515,2024-10-16,Yoga Mat,Sports,East,Online,4,487.66,1950.64,Net Banking,8841
14516,2024-09-29,Jeans,Clothing,East,Online,4,6633.21,26532.84,Net Banking,6438
14517,2024-10-05,Perfume,Beauty,South,Online,5,6962.36,34811.8,Cash,1601
14518,2025-03-05,Headphones,Electronics,North,Online,9,1116.27,10046.43,UPI,9461
14519,2024-09-17,Shampoo,Beauty,West,Offline,9,7414.36,66729.24,Cash,4156
14520,2025-05-21,Lipstick,Beauty,East,Online,10,3284.57,32845.7,UPI,9547
14521,2025-03-03,Face Wash,Beauty,North,Offline,4,3846.26,15385.04,Credit Card,3880
14522,2025-06-08,Sugar,Groceries,East,Online,1,5580.75,5580.75,UPI,9615
14523,2025-07-10,Vase,Home Decor,East,Offline,6,1996.74,11980.44,Credit Card,6884
14524,2025-04-14,Oil,Groceries,East,Offline,8,7439.59,59516.72,UPI,1191
14525,2025-02-06,Rice,Groceries,East,Online,10,500.53,5005.3,Credit Card,3488
14526,2025-07-11,Perfume,Beauty,North,Offline,4,4683.78,18735.12,UPI,5389
14527,2025-06-12,Sweater,Clothing,North,Offline,1,6932.09,6932.09,Net Banking,6431
14528,2024-12-25,Shampoo,Beauty,East,Offline,3,6216.05,18648.15,Net Banking,7927
14529,2024-11-17,Painting,Home Decor,West,Online,3,9266.45,27799.35,Cash,9356
14530,2025-03-06,Rice,Groceries,North,Online,2,5146.22,10292.44,Credit Card,4130
14531,2025-05-14,Tennis Racket,Sports,East,Offline,3,1586.05,4758.15,UPI,7193
14532,2025-01-21,Tennis Racket,Sports,South,Online,5,3375.48,16877.4,Credit Card,6024
14533,2025-02-06,Face Wash,Beauty,East,Offline,10,729.54,7295.4,Net Banking,2472
14534,2024-09-21,Face Wash,Beauty,West,Offline,2,8873.56,17747.12,Net Banking,8006
14535,2024-10-09,T-Shirt,Clothing,North,Offline,10,9769.12,97691.2,Cash,1263
14536,2024-09-27,Curtains,Home Decor,North,Online,9,9032.46,81292.14,Credit Card,9573
14537,2025-01-13,Lipstick,Beauty,South,Offline,6,4318.1,25908.6,Cash,7547
14538,2024-12-20,Lipstick,Beauty,South,Online,8,8648.95,69191.6,Cash,5121
14539,2024-08-25,Shampoo,Beauty,North,Online,1,899.19,899.19,Net Banking,1993
14540,2025-02-20,Curtains,Home Decor,West,Online,4,3545.94,14183.76,Net Banking,7468
14541,2025-01-31,Yoga Mat,Sports,North,Offline,5,7300.17,36500.85,Net Banking,6072
14542,2025-04-12,Sweater,Clothing,East,Offline,8,8912.53,71300.24,UPI,7917
14543,2024-11-20,Jeans,Clothing,East,Offline,5,7361.35,36806.75,UPI,3196
14544,2025-03-03,Face Wash,Beauty,South,Offline,6,856.35,5138.1,Credit Card,1266
14545,2025-02-04,Painting,Home Decor,West,Online,5,7992.62,39963.1,Cash,5718
14546,2024-11-10,Oil,Groceries,West,Offline,8,5662.08,45296.64,UPI,3325
14547,2025-07-13,Perfume,Beauty,East,Offline,7,6788.26,47517.82,Credit Card,4085
14548,2025-06-19,Curtains,Home Decor,East,Online,1,5796.78,5796.78,Net Banking,8104
